co,pm10,grade,o3,date,so2,pm25,city_name,aqi,no2
11,41,42~189,45,2017-05,72,轻度污染,杭州,102,0.82299999999999995
8,30,38~190,34,2017-06,45,良,杭州,72,0.77300000000000002
8,27,36~201,28,2017-07,47,良,杭州,88,0.68099999999999994
7,23,34~129,28,2017-08,38,良,杭州,76,0.69700000000000006
9,32,34~176,39,2017-09,51,良,杭州,81,0.90300000000000002
11,32,33~135,42,2017-10,58,良,杭州,63,0.83499999999999996
12,48,35~113,58,2017-11,84,良,杭州,78,0.95700000000000007
14,74,64~236,67,2017-12,117,轻度污染,杭州,102,1.1970000000000001
14,66,44~186,60,2018-01,96,良,杭州,97,1.0449999999999999
11,58,29~183,43,2018-02,86,良,杭州,82,0.95700000000000007
9,45,43~128,51,2018-03,74,良,杭州,73,0.91900000000000004
11,53,95~101,72,2018-04,100,良,杭州,98,1.0
15,63,17~173,20,2013-12,86,良,海口,86,0.96299999999999997
9,55,41~152,19,2014-01,79,良,海口,78,0.91599999999999993
5,21,21~60,13,2014-02,34,优,海口,36,0.69999999999999996
4,20,19~57,15,2014-03,40,优,海口,40,0.69999999999999996
4,17,27~61,11,2014-04,35,优,海口,37,0.67700000000000005
4,13,25~43,13,2014-05,29,优,海口,32,0.63500000000000001
5,14,14~78,15,2014-06,30,优,海口,33,0.623
5,10,18~38,14,2014-07,25,优,海口,26,0.57399999999999995
4,11,13~37,14,2014-08,25,优,海口,25,0.56799999999999995
5,16,14~66,14,2014-09,30,优,海口,30,0.63300000000000001
6,34,31~104,17,2014-10,57,良,海口,59,0.71299999999999997
5,23,25~90,15,2014-11,42,优,海口,44,0.747
8,35,16~93,13,2014-12,56,良,海口,53,0.83900000000000008
7,38,30~112,13,2015-01,59,良,海口,58,0.83499999999999996
5,38,22~147,7,2015-02,57,良,海口,57,0.77099999999999991
4,17,18~51,10,2015-03,34,优,海口,34,0.63900000000000001
4,20,16~76,13,2015-04,39,优,海口,40,0.71299999999999997
3,13,21~46,14,2015-05,30,优,海口,31,0.57100000000000006
4,10,18~42,13,2015-06,25,优,海口,27,0.51000000000000001
6,15,22~55,14,2015-07,31,优,海口,34,0.58399999999999996
6,17,23~75,16,2015-08,34,优,海口,40,0.60299999999999998
5,16,21~80,13,2015-09,33,优,海口,40,0.627
7,34,23~140,17,2015-10,54,良,海口,66,0.71299999999999997
5,17,24~89,10,2015-11,35,优,海口,42,0.63700000000000001
6,23,25~83,17,2015-12,40,优,海口,45,0.81299999999999994
5,21,23~62,19,2016-01,38,优,海口,42,0.79700000000000004
6,31,25~160,14,2016-02,48,良,海口,52,0.78299999999999992
6,24,23~110,18,2016-03,45,优,海口,49,0.66799999999999993
6,24,35~63,20,2016-04,46,优,海口,48,0.63
6,18,22~102,17,2016-05,36,优,海口,45,0.59699999999999998
5,12,21~48,18,2016-06,29,优,海口,33,0.51700000000000002
4,12,20~52,16,2016-07,31,优,海口,32,0.48999999999999999
5,14,19~52,18,2016-08,30,优,海口,33,0.55500000000000005
6,20,15~61,17,2016-09,37,优,海口,41,0.61299999999999999
7,23,22~69,13,2016-10,38,优,海口,43,0.60999999999999999
6,18,13~67,12,2016-11,34,优,海口,38,0.59999999999999998
8,36,41~111,13,2016-12,60,良,海口,61,0.7390000000000001
6,28,28~102,11,2017-01,46,良,海口,55,0.71299999999999997
6,26,23~95,13,2017-02,41,优,海口,50,0.67099999999999993
5,24,28~95,15,2017-03,46,优,海口,47,0.65500000000000003
7,20,29~103,14,2017-04,41,优,海口,50,0.63300000000000001
7,15,24~103,11,2017-05,31,优,海口,45,0.59999999999999998
6,12,22~46,12,2017-06,29,优,海口,33,0.53299999999999992
6,10,17~36,12,2017-07,23,优,海口,26,0.53500000000000003
6,11,18~60,12,2017-08,26,优,海口,31,0.59999999999999998
5,13,18~43,11,2017-09,27,优,海口,30,0.56299999999999994
7,24,16~150,10,2017-10,42,良,海口,58,0.72299999999999998
7,28,24~140,12,2017-11,47,良,海口,56,0.71700000000000008
9,34,33~94,12,2017-12,56,良,海口,58,0.66099999999999992
5,23,20~71,15,2018-01,41,优,海口,44,0.60299999999999998
7,35,23~82,14,2018-02,54,良,海口,55,0.61399999999999999
5,19,21~85,13,2018-03,39,优,海口,42,0.57100000000000006
5,24,43~57,13,2018-04,47,优,海口,50,0.55000000000000004
18,58,20~140,51,2013-12,84,良,福州,80,0.80000000000000004
16,56,40~224,52,2014-01,89,良,福州,81,0.94200000000000006
9,26,16~65,39,2014-02,46,优,福州,43,0.85699999999999998
11,39,25~95,48,2014-03,76,良,福州,63,1.165
9,35,33~88,38,2014-04,68,良,福州,64,1.0669999999999999
7,33,35~98,32,2014-05,67,良,福州,68,1.0900000000000001
6,26,29~132,26,2014-06,56,良,福州,60,0.89700000000000002
6,20,21~92,18,2014-07,49,良,福州,54,0.755
5,24,31~119,27,2014-08,58,良,福州,70,0.69400000000000006
4,23,37~86,21,2014-09,53,良,福州,59,0.66000000000000003
7,32,41~150,22,2014-10,66,良,福州,78,0.66500000000000004
6,31,34~107,31,2014-11,61,良,福州,58,0.73999999999999999
10,37,26~84,34,2014-12,65,良,福州,58,0.73199999999999998
8,49,29~131,39,2015-01,77,良,福州,72,0.76500000000000001
6,38,26~90,31,2015-02,61,良,福州,60,0.77500000000000002
6,32,25~98,36,2015-03,59,良,福州,58,0.73499999999999999
7,35,30~122,35,2015-04,74,良,福州,73,0.69999999999999996
5,30,35~133,35,2015-05,61,良,福州,66,0.752
5,21,31~80,26,2015-06,50,良,福州,53,0.66299999999999992
5,19,20~68,20,2015-07,42,优,福州,42,0.57700000000000007
6,21,21~70,23,2015-08,44,优,福州,43,0.58399999999999996
5,22,33~59,26,2015-09,44,优,福州,47,0.69999999999999996
6,26,25~78,27,2015-10,51,优,福州,48,0.67400000000000004
6,23,33~67,36,2015-11,46,优,福州,50,0.80299999999999994
7,28,35~75,38,2015-12,50,良,福州,55,0.82599999999999996
7,36,30~115,41,2016-01,56,良,福州,62,0.94799999999999995
7,33,27~127,28,2016-02,54,良,福州,54,0.73099999999999998
9,41,33~105,47,2016-03,65,良,福州,68,0.84499999999999997
6,30,43~108,42,2016-04,60,良,福州,61,0.83299999999999996
6,29,41~77,31,2016-05,61,良,福州,59,0.745
6,20,32~78,24,2016-06,45,优,福州,48,0.68000000000000005
6,20,20~94,21,2016-07,48,优,福州,50,0.57100000000000006
6,19,21~80,22,2016-08,44,优,福州,49,0.59399999999999997
5,20,22~90,17,2016-09,40,良,福州,51,0.65000000000000002
5,18,22~73,23,2016-10,39,优,福州,41,0.61599999999999999
6,26,24~78,32,2016-11,55,良,福州,52,0.71299999999999997
6,35,30~90,36,2016-12,68,良,福州,60,0.68400000000000005
6,38,37~93,31,2017-01,59,良,福州,58,0.72900000000000009
6,35,33~99,30,2017-02,53,良,福州,57,0.68200000000000005
6,31,42~85,40,2017-03,61,良,福州,60,0.71599999999999997
6,33,40~120,39,2017-04,72,良,福州,73,0.76000000000000001
5,24,39~143,26,2017-05,54,良,福州,64,0.66799999999999993
5,18,26~81,24,2017-06,38,良,福州,51,0.72299999999999998
7,20,26~132,20,2017-07,46,良,福州,62,0.61299999999999999
6,24,19~106,23,2017-08,49,良,福州,66,0.57100000000000006
6,22,34~110,23,2017-09,46,良,福州,64,0.63300000000000001
7,21,23~95,21,2017-10,43,良,福州,54,0.66500000000000004
8,27,29~113,33,2017-11,52,良,福州,54,0.70700000000000007
10,35,31~87,33,2017-12,59,良,福州,57,0.7390000000000001
7,28,28~89,33,2018-01,47,良,福州,52,0.755
7,35,37~104,25,2018-02,58,良,福州,59,0.67099999999999993
7,31,34~97,33,2018-03,52,良,福州,60,0.70999999999999996
7,37,70~75,33,2018-04,94,良,福州,73,0.55000000000000004
19,77,21~173,51,2013-12,109,轻度污染,深圳,103,1.4330000000000001
14,60,43~130,42,2014-01,90,良,深圳,82,1.248
7,31,20~66,30,2014-02,45,优,深圳,47,1.157
8,37,27~90,37,2014-03,61,良,深圳,56,0.91900000000000004
8,32,29~71,34,2014-04,53,良,深圳,52,0.92000000000000004
6,17,22~51,28,2014-05,32,优,深圳,34,0.87400000000000011
6,20,23~82,26,2014-06,42,优,深圳,42,0.94299999999999995
7,20,26~105,27,2014-07,43,优,深圳,44,1.097
6,15,24~73,27,2014-08,36,优,深圳,36,0.92900000000000005
7,26,27~125,30,2014-09,51,良,深圳,52,1.1299999999999999
9,45,52~116,32,2014-10,76,良,深圳,73,1.2130000000000001
9,43,38~93,37,2014-11,66,良,深圳,62,1.1870000000000001
11,50,26~99,44,2014-12,77,良,深圳,70,1.2229999999999999
10,49,30~131,45,2015-01,80,良,深圳,70,1.226
9,47,25~131,33,2015-02,72,良,深圳,67,1.0820000000000001
7,31,32~70,33,2015-03,52,优,深圳,49,0.97699999999999998
8,27,25~95,34,2015-04,52,良,深圳,52,0.85299999999999998
7,16,24~76,29,2015-05,33,优,深圳,36,0.82900000000000007
8,11,23~37,25,2015-06,26,优,深圳,28,0.74299999999999999
8,19,29~83,27,2015-07,34,优,深圳,43,0.83499999999999996
10,25,29~109,36,2015-08,43,良,深圳,56,0.82900000000000007
8,30,30~114,30,2015-09,46,良,深圳,61,0.74299999999999999
9,38,25~137,34,2015-10,59,良,深圳,68,0.75800000000000001
8,32,30~94,32,2015-11,52,良,深圳,54,0.81999999999999995
8,32,29~82,37,2015-12,50,良,深圳,53,0.97699999999999998
7,30,33~99,38,2016-01,44,良,深圳,54,0.98099999999999998
8,30,30~88,30,2016-02,46,良,深圳,51,0.82099999999999995
10,35,31~119,43,2016-03,53,良,深圳,62,0.85499999999999998
10,26,32~85,36,2016-04,40,良,深圳,55,0.75700000000000001
9,22,29~112,26,2016-05,36,良,深圳,53,0.81000000000000005
8,13,26~59,27,2016-06,25,优,深圳,38,0.627
9,17,24~167,27,2016-07,30,良,深圳,51,0.66799999999999993
8,24,29~132,32,2016-08,38,良,深圳,62,0.76800000000000002
8,27,35~134,30,2016-09,42,良,深圳,64,0.78299999999999992
6,24,23~68,27,2016-10,38,优,深圳,46,0.77099999999999991
7,31,33~111,36,2016-11,49,良,深圳,55,0.84999999999999998
9,45,33~95,43,2016-12,71,良,深圳,67,0.97400000000000009
7,38,38~84,33,2017-01,56,良,深圳,61,0.95499999999999996
7,32,35~88,30,2017-02,46,良,深圳,59,0.81799999999999995
7,31,37~86,34,2017-03,51,良,深圳,55,0.78700000000000003
8,27,33~115,33,2017-04,44,良,深圳,58,0.73299999999999998
8,27,30~141,31,2017-05,42,良,深圳,67,0.78700000000000003
7,12,23~49,24,2017-06,23,优,深圳,33,0.65300000000000002
7,14,20~143,23,2017-07,24,优,深圳,39,0.60599999999999998
8,18,25~160,28,2017-08,30,优,深圳,48,0.66099999999999992
7,25,24~180,29,2017-09,40,良,深圳,63,0.71299999999999997
7,30,25~120,22,2017-10,49,良,深圳,63,0.755
8,37,33~102,32,2017-11,58,良,深圳,59,0.80700000000000005
11,47,36~108,35,2017-12,76,良,深圳,70,0.78700000000000003
8,40,30~135,38,2018-01,63,良,深圳,63,0.83900000000000008
8,36,24~80,27,2018-02,55,良,深圳,56,0.67900000000000005
7,28,25~85,30,2018-03,47,良,深圳,59,0.61899999999999999
10,34,60~75,33,2018-04,61,良,深圳,68,0.55000000000000004
27,82,23~186,70,2013-12,111,轻度污染,珠海,109,1.22
20,71,56~176,64,2014-01,98,良,珠海,97,1.155
10,33,22~92,38,2014-02,41,良,珠海,51,0.73599999999999999
10,32,32~99,37,2014-03,50,良,珠海,51,0.64200000000000002
9,31,31~105,31,2014-04,53,良,珠海,54,0.75
6,13,20~51,24,2014-05,27,优,珠海,31,0.7390000000000001
9,17,24~141,23,2014-06,36,优,珠海,44,0.86299999999999999
8,16,21~92,22,2014-07,35,优,珠海,38,0.78400000000000003
7,11,20~62,22,2014-08,31,优,珠海,33,0.77099999999999991
12,24,24~161,26,2014-09,50,良,珠海,68,0.89000000000000001
14,47,47~168,29,2014-10,79,良,珠海,95,1.2869999999999999
13,49,44~103,39,2014-11,74,良,珠海,69,1.2329999999999999
17,62,32~136,52,2014-12,81,良,珠海,85,1.339
15,59,28~151,47,2015-01,84,良,珠海,80,1.506
10,59,25~161,35,2015-02,83,良,珠海,81,1.2070000000000001
6,31,26~69,35,2015-03,41,优,珠海,45,0.86099999999999999
7,27,28~105,27,2015-04,50,良,珠海,52,0.66700000000000004
4,12,22~88,19,2015-05,30,优,珠海,33,0.64800000000000002
4,9,19~36,11,2015-06,26,优,珠海,27,0.63700000000000001
6,17,23~98,15,2015-07,40,优,珠海,44,0.80599999999999994
8,23,23~124,21,2015-08,45,优,珠海,50,0.77099999999999991
7,25,23~113,20,2015-09,51,良,珠海,57,0.73699999999999999
12,41,26~154,29,2015-10,73,良,珠海,82,0.81299999999999994
12,33,30~108,35,2015-11,55,良,珠海,63,0.84299999999999997
14,34,33~101,45,2015-12,58,良,珠海,61,0.97699999999999998
10,31,30~88,47,2016-01,52,良,珠海,63,0.94200000000000006
9,30,26~81,32,2016-02,51,良,珠海,54,0.77900000000000003
9,33,35~109,44,2016-03,57,良,珠海,65,0.80000000000000004
8,25,29~96,32,2016-04,40,良,珠海,51,0.73299999999999998
7,21,29~134,21,2016-05,34,良,珠海,56,0.72299999999999998
7,11,27~42,18,2016-06,20,优,珠海,34,0.61699999999999999
6,15,22~120,16,2016-07,26,优,珠海,39,0.68400000000000005
8,21,30~144,25,2016-08,33,良,珠海,57,0.7390000000000001
11,25,29~140,27,2016-09,40,良,珠海,73,0.72999999999999998
11,27,22~104,29,2016-10,42,良,珠海,61,0.7609999999999999
12,31,39~125,40,2016-11,47,良,珠海,61,0.79299999999999993
14,49,38~102,55,2016-12,69,良,珠海,77,0.90599999999999992
7,41,40~103,42,2017-01,57,良,珠海,67,0.95799999999999996
7,34,36~87,36,2017-02,46,良,珠海,57,0.70700000000000007
8,33,44~99,51,2017-03,48,良,珠海,67,0.72599999999999998
7,26,27~99,34,2017-04,40,良,珠海,55,0.69299999999999995
7,27,25~152,29,2017-05,40,良,珠海,61,0.63500000000000001
3,10,20~39,12,2017-06,17,优,珠海,26,0.48999999999999999
6,14,18~105,23,2017-07,21,优,珠海,38,0.52300000000000002
5,15,18~172,18,2017-08,25,优,珠海,41,0.51600000000000001
7,22,20~174,23,2017-09,33,良,珠海,61,0.57999999999999996
9,33,30~187,26,2017-10,51,良,珠海,90,0.66500000000000004
11,44,43~160,46,2017-11,67,良,珠海,82,0.77300000000000002
13,55,41~148,49,2017-12,80,良,珠海,83,0.748
12,46,35~180,50,2018-01,62,良,珠海,77,0.80000000000000004
10,43,29~107,33,2018-02,60,良,珠海,64,0.71799999999999997
8,29,26~92,37,2018-03,45,良,珠海,61,0.626
7,30,64~71,21,2018-04,51,良,珠海,68,0.5
38,93,41~204,57,2013-12,134,轻度污染,丽水,128,1.127
28,79,43~242,47,2014-01,106,轻度污染,丽水,105,0.93500000000000005
15,37,17~77,32,2014-02,47,良,丽水,54,0.65700000000000003
22,45,28~93,39,2014-03,67,良,丽水,69,0.77400000000000002
15,42,36~128,28,2014-04,63,良,丽水,73,0.67299999999999993
14,40,33~115,31,2014-05,59,良,丽水,78,0.69700000000000006
12,34,29~145,23,2014-06,51,良,丽水,76,0.627
11,21,27~89,22,2014-07,40,良,丽水,54,0.54799999999999993
13,28,23~100,26,2014-08,44,良,丽水,55,0.623
12,33,25~96,27,2014-09,53,良,丽水,58,0.63
13,51,41~105,31,2014-10,81,良,丽水,76,0.67700000000000005
16,52,34~124,39,2014-11,78,良,丽水,73,0.85699999999999998
27,64,53~130,49,2014-12,100,良,丽水,88,0.83900000000000008
24,70,29~199,51,2015-01,101,良,丽水,94,0.95799999999999996
9,48,20~155,28,2015-02,64,良,丽水,70,0.73599999999999999
12,38,24~134,30,2015-03,52,良,丽水,70,0.70299999999999996
12,41,41~112,33,2015-04,59,良,丽水,75,0.61299999999999999
9,37,35~113,25,2015-05,50,良,丽水,68,0.65500000000000003
8,23,33~87,21,2015-06,39,优,丽水,49,0.54000000000000004
8,20,23~70,15,2015-07,34,优,丽水,44,0.51000000000000001
8,26,19~104,15,2015-08,43,良,丽水,55,0.53900000000000003
9,35,29~119,20,2015-09,51,良,丽水,64,0.61299999999999999
11,40,28~106,26,2015-10,59,良,丽水,62,0.59999999999999998
12,36,27~125,33,2015-11,51,良,丽水,56,0.83299999999999996
12,46,40~113,38,2015-12,62,良,丽水,70,0.92900000000000005
10,45,37~189,35,2016-01,58,良,丽水,67,0.90000000000000002
8,45,28~134,21,2016-02,67,良,丽水,67,0.67200000000000004
11,46,28~99,31,2016-03,71,良,丽水,68,0.68999999999999995
7,28,29~102,25,2016-04,45,良,丽水,56,0.66299999999999992
7,27,27~132,18,2016-05,42,良,丽水,62,0.67099999999999993
8,20,25~79,19,2016-06,35,优,丽水,48,0.53000000000000003
9,19,22~97,16,2016-07,34,良,丽水,51,0.442
6,21,25~122,14,2016-08,37,良,丽水,63,0.54500000000000004
6,27,18~113,19,2016-09,44,良,丽水,56,0.67700000000000005
8,26,25~89,23,2016-10,43,优,丽水,45,0.70999999999999996
12,36,29~92,29,2016-11,53,良,丽水,53,0.82700000000000007
15,53,30~132,37,2016-12,74,良,丽水,75,0.81000000000000005
11,40,28~150,26,2017-01,58,良,丽水,61,0.68700000000000006
12,44,35~114,23,2017-02,61,良,丽水,64,0.621
11,35,37~104,26,2017-03,53,良,丽水,58,0.57100000000000006
11,33,28~100,23,2017-04,57,良,丽水,64,0.62
9,28,40~133,17,2017-05,49,良,丽水,68,0.51900000000000002
6,20,28~76,21,2017-06,34,优,丽水,46,0.57700000000000007
9,20,20~131,16,2017-07,39,良,丽水,55,0.47700000000000004
8,19,25~76,16,2017-08,36,良,丽水,53,0.57100000000000006
7,24,34~108,18,2017-09,41,良,丽水,63,0.70700000000000007
9,33,30~101,23,2017-10,49,良,丽水,61,0.88400000000000001
10,38,29~96,32,2017-11,52,良,丽水,59,1.02
9,62,36~160,40,2017-12,82,良,丽水,85,1.1259999999999999
7,41,25~147,33,2018-01,60,良,丽水,65,0.92900000000000005
7,42,22~132,20,2018-02,57,良,丽水,66,0.65700000000000003
6,27,30~80,26,2018-03,45,良,丽水,56,0.61599999999999999
8,37,65~80,22,2018-04,70,良,丽水,73,0.55000000000000004
11,35,45~346,25,2013-12,94,良,拉萨,78,1.4569999999999999
11,24,33~74,19,2014-01,53,良,拉萨,51,1.5030000000000001
9,23,41~172,15,2014-02,76,良,拉萨,63,1.0859999999999999
9,21,42~76,13,2014-03,52,良,拉萨,57,0.97699999999999998
12,29,63~92,15,2014-04,77,良,拉萨,75,1.177
13,25,48~115,15,2014-05,61,良,拉萨,80,1.1520000000000001
11,21,43~106,16,2014-06,50,良,拉萨,71,0.73299999999999998
9,14,30~84,16,2014-07,32,良,拉萨,50,0.64200000000000002
8,15,35~83,19,2014-08,37,良,拉萨,54,0.66500000000000004
9,16,32~77,19,2014-09,38,优,拉萨,49,0.68700000000000006
9,23,51~75,28,2014-10,55,良,拉萨,60,0.89400000000000002
10,32,53~75,33,2014-11,74,良,拉萨,62,0.90000000000000002
12,38,47~95,35,2014-12,77,良,拉萨,64,1.516
10,24,43~69,22,2015-01,53,良,拉萨,53,1.0390000000000001
9,22,36~63,20,2015-02,42,优,拉萨,45,0.68599999999999994
11,18,37~85,14,2015-03,49,良,拉萨,57,0.58399999999999996
10,22,53~96,16,2015-04,50,良,拉萨,76,0.57299999999999995
10,24,58~102,17,2015-05,59,良,拉萨,80,0.56100000000000005
9,19,37~108,14,2015-06,45,良,拉萨,67,0.5
9,24,45~128,20,2015-07,55,良,拉萨,80,0.46799999999999997
8,20,37~85,21,2015-08,45,良,拉萨,58,0.53200000000000003
11,18,43~71,18,2015-09,46,良,拉萨,53,0.627
10,29,48~78,25,2015-10,72,良,拉萨,62,0.58700000000000008
10,36,48~82,29,2015-11,83,良,拉萨,67,0.79299999999999993
9,40,50~134,26,2015-12,90,良,拉萨,72,0.74199999999999999
8,28,41~104,21,2016-01,61,良,拉萨,57,0.629
7,21,44~108,14,2016-02,65,良,拉萨,60,0.48599999999999999
10,25,47~98,20,2016-03,75,良,拉萨,65,0.53200000000000003
9,32,51~140,23,2016-04,95,良,拉萨,85,0.47299999999999998
9,26,82~120,18,2016-05,67,良,拉萨,97,0.47700000000000004
9,19,51~122,18,2016-06,46,良,拉萨,84,0.48299999999999998
8,16,31~100,18,2016-07,45,良,拉萨,53,0.42899999999999999
6,19,46~76,21,2016-08,63,良,拉萨,61,0.439
5,17,43~72,21,2016-09,48,良,拉萨,54,0.42999999999999999
5,23,40~102,27,2016-10,80,良,拉萨,65,0.39700000000000002
8,48,73~122,44,2016-11,144,良,拉萨,97,0.82700000000000007
8,56,52~154,45,2016-12,157,轻度污染,拉萨,104,0.96499999999999997
7,26,44~94,24,2017-01,67,良,拉萨,59,0.68999999999999995
7,25,41~165,19,2017-02,77,良,拉萨,64,0.7390000000000001
7,21,50~97,19,2017-03,68,良,拉萨,62,0.71599999999999997
7,21,54~117,21,2017-04,82,良,拉萨,78,0.56299999999999994
9,19,52~86,18,2017-05,54,良,拉萨,72,0.50600000000000001
8,13,38~93,16,2017-06,39,良,拉萨,68,0.54000000000000004
8,9,29~75,17,2017-07,25,优,拉萨,47,0.48999999999999999
9,10,31~85,18,2017-08,26,优,拉萨,46,0.52600000000000002
9,11,30~76,21,2017-09,34,优,拉萨,45,0.57299999999999995
8,14,36~61,24,2017-10,41,优,拉萨,48,0.65799999999999992
7,24,43~69,34,2017-11,54,良,拉萨,54,0.79299999999999993
8,38,46~103,39,2017-12,80,良,拉萨,66,1.1159999999999999
7,31,45~100,29,2018-01,79,良,拉萨,66,0.86099999999999999
6,18,45~83,12,2018-02,53,良,拉萨,58,0.64599999999999991
6,16,45~84,16,2018-03,47,良,拉萨,62,0.59699999999999998
7,21,80~84,17,2018-04,47,良,拉萨,82,0.59999999999999998
22,71,40~345,40,2013-12,107,良,舟山,99,1.153
14,47,37~190,28,2014-01,75,良,舟山,73,0.78400000000000003
6,30,29~118,15,2014-02,42,良,舟山,53,1.0959999999999999
7,31,32~115,22,2014-03,50,良,舟山,61,0.79400000000000004
5,28,42~90,20,2014-04,44,良,舟山,59,0.78000000000000003
8,40,38~151,22,2014-05,63,良,舟山,78,1.006
7,25,39~121,15,2014-06,33,良,舟山,60,0.62
4,21,15~125,12,2014-07,30,优,舟山,47,0.752
4,20,22~124,12,2014-08,31,良,舟山,58,0.78700000000000003
5,22,23~114,13,2014-09,35,良,舟山,63,0.68700000000000006
7,23,36~154,14,2014-10,50,良,舟山,68,0.71599999999999997
8,26,36~122,20,2014-11,46,良,舟山,55,0.627
14,43,38~115,36,2014-12,83,良,舟山,68,0.82599999999999996
13,51,35~198,35,2015-01,83,良,舟山,76,0.91900000000000004
7,40,35~144,21,2015-02,65,良,舟山,67,0.75700000000000001
5,25,37~88,21,2015-03,40,良,舟山,58,0.69400000000000006
7,30,35~130,26,2015-04,52,良,舟山,73,0.74299999999999999
7,22,44~116,18,2015-05,36,良,舟山,69,0.47100000000000003
6,23,35~143,26,2015-06,36,良,舟山,58,0.52000000000000002
7,21,29~138,16,2015-07,32,良,舟山,58,0.48700000000000004
6,20,23~101,13,2015-08,31,良,舟山,53,0.55200000000000005
8,20,37~138,14,2015-09,33,良,舟山,75,0.56000000000000005
10,27,49~138,16,2015-10,46,良,舟山,78,0.60999999999999999
8,28,29~89,22,2015-11,41,优,舟山,48,0.73999999999999999
12,48,39~201,34,2015-12,70,良,舟山,71,0.82900000000000007
12,42,41~160,27,2016-01,61,良,舟山,67,0.871
9,38,42~127,20,2016-02,58,良,舟山,63,0.71700000000000008
9,27,34~101,22,2016-03,46,良,舟山,62,0.51000000000000001
7,28,42~142,25,2016-04,46,良,舟山,74,0.58299999999999996
8,29,42~140,21,2016-05,53,良,舟山,81,0.72299999999999998
9,17,29~98,18,2016-06,28,良,舟山,56,0.5
8,19,18~123,15,2016-07,32,优,舟山,44,0.42599999999999999
9,14,19~115,12,2016-08,26,优,舟山,47,0.63200000000000001
10,18,18~120,13,2016-09,32,良,舟山,56,0.71299999999999997
8,14,23~83,12,2016-10,30,优,舟山,49,0.626
9,22,32~70,18,2016-11,43,优,舟山,47,0.753
10,35,32~104,26,2016-12,59,良,舟山,58,0.91000000000000003
10,30,38~94,19,2017-01,49,良,舟山,54,0.81599999999999995
11,35,41~114,21,2017-02,58,良,舟山,64,0.78599999999999992
10,29,46~97,21,2017-03,53,良,舟山,70,0.70299999999999996
11,29,42~121,24,2017-04,55,良,舟山,76,0.69700000000000006
10,20,27~129,15,2017-05,43,良,舟山,75,0.58099999999999996
8,20,30~172,16,2017-06,32,良,舟山,68,0.66000000000000003
8,19,23~136,15,2017-07,37,良,舟山,56,0.51300000000000001
7,22,21~164,14,2017-08,36,良,舟山,66,0.623
7,16,30~138,10,2017-09,30,良,舟山,61,0.67700000000000005
7,15,29~102,9,2017-10,33,良,舟山,57,0.60299999999999998
9,24,32~148,25,2017-11,47,良,舟山,53,0.83999999999999997
11,38,37~175,28,2017-12,71,良,舟山,63,1.042
8,35,33~145,22,2018-01,54,良,舟山,58,0.95200000000000007
9,35,38~124,23,2018-02,60,良,舟山,60,0.81400000000000006
8,26,33~75,24,2018-03,41,良,舟山,51,0.81000000000000005
11,25,48~60,26,2018-04,58,良,舟山,54,0.69999999999999996
22,48,27~110,42,2013-12,74,良,厦门,70,0.80299999999999994
23,53,34~140,48,2014-01,74,良,厦门,75,0.81000000000000005
13,30,21~83,33,2014-02,45,优,厦门,48,0.66799999999999993
20,42,35~105,48,2014-03,72,良,厦门,67,0.64800000000000002
18,40,52~86,38,2014-04,67,良,厦门,64,0.70700000000000007
13,40,30~104,40,2014-05,59,良,厦门,61,0.80299999999999994
10,27,26~94,22,2014-06,45,优,厦门,49,0.52300000000000002
14,21,27~71,27,2014-07,41,优,厦门,44,0.54500000000000004
16,32,23~92,33,2014-08,53,良,厦门,56,0.65799999999999992
10,28,35~81,23,2014-09,49,良,厦门,52,0.55700000000000005
10,37,38~85,23,2014-10,60,良,厦门,58,0.63200000000000001
12,36,33~86,30,2014-11,57,良,厦门,55,0.68000000000000005
14,41,31~96,36,2014-12,64,良,厦门,59,0.61599999999999999
13,49,24~124,39,2015-01,72,良,厦门,69,0.72299999999999998
8,39,30~94,25,2015-02,56,良,厦门,55,0.78599999999999992
8,33,27~90,33,2015-03,52,良,厦门,51,0.63500000000000001
10,28,28~78,33,2015-04,52,良,厦门,50,0.52700000000000002
11,33,32~87,30,2015-05,53,良,厦门,51,0.59699999999999998
9,23,26~61,24,2015-06,40,优,厦门,40,0.39299999999999996
10,21,24~68,25,2015-07,37,优,厦门,41,0.47700000000000004
10,20,28~64,31,2015-08,37,优,厦门,42,0.48399999999999999
8,27,30~60,25,2015-09,47,优,厦门,48,0.61299999999999999
8,29,30~73,22,2015-10,51,优,厦门,49,0.60299999999999998
7,25,30~65,23,2015-11,51,优,厦门,48,0.65700000000000003
9,29,34~78,32,2015-12,55,良,厦门,53,0.68700000000000006
9,34,34~89,36,2016-01,53,良,厦门,56,0.7609999999999999
7,34,25~94,26,2016-02,52,良,厦门,51,0.628
11,43,30~133,38,2016-03,61,良,厦门,63,0.79400000000000004
11,32,32~77,36,2016-04,54,良,厦门,56,0.72999999999999998
10,24,24~69,26,2016-05,45,优,厦门,46,0.61299999999999999
9,14,19~50,18,2016-06,32,优,厦门,33,0.46000000000000002
11,16,16~117,22,2016-07,38,优,厦门,41,0.45200000000000001
14,23,24~82,34,2016-08,43,良,厦门,51,0.58399999999999996
9,22,28~79,27,2016-09,39,良,厦门,52,0.623
10,21,29~90,27,2016-10,40,优,厦门,45,0.53500000000000003
13,34,33~144,37,2016-11,63,良,厦门,61,0.62
